quizzes,solutions
000003097080020430000680005039250080018009000006710000300000004560301270090504600,625143897187925436943687125439256781718439562256718349371862954564391278892574613
410900005573046002002100800000002090060075030080300470950060700806030004004010020,418927365573846912692153847347682591169475238285391476951264783826739154734518629
305009208079030000160400000000256000080000600210070090000720083403608001700014905,345169278879532146162487359934256817587941632216873594691725483453698721728314965
700020030015080490042000760086057000190008005400293000500074013001300920600000000,768429531315786492942531768286157349193648275457293186529874613871365924634912857
000000038075960400012000060081005040000237010900048602008070500003019200490050070,649521738875963421312784965281695347564237819937148652128376594753419286496852173
000208054402000009083005700010907080006300910025060000700004300030600048009100620,697238154452716839183495762314957286876342915925861473768524391231679548549183627
308000004001580000002900030800059040709600100010072003007300026260407950050060010,398721564641583279572946831836159742729634185415872693187395426263417958954268317
208310900013020580000076000930080020402700010060900070700004350050000046001068002,278315964613429587594876231937681425482753619165942873726194358859237146341568792
014500807060200003200040050306000010028001009700090268540030000000009035080705096,914563827865217943237948651396872514428651379751394268549136782672489135183725496
060013045300078106900200700100006427079100800400030000002540901008000050004009600,867913245325478196941265738153896427279154863486732519632547981798621354514389672
010000300600429700978000060030900002800041509400000678000237400025000010306085000,214876395653429781978513264537968142862741539491352678189237456725694813346185927
800157023700600508030092004900068400500040832040000100200510000003200600091003070,864157923729634518135892764912368457576941832348725196287516349453279681691483275
700100309820000000904526000050200000006780130103090007040007062619000080000009005,765148329821973546934526871457231698296785134183694257548317962619452783372869415
071900083000854001940000000002000060380506200450079038000041020000300700619008005,571962483263854971948137652192483567387516294456279138735641829824395716619728345
860040050002600000094100082530900001201030700070020000680709400000800910700054830,867342159152698374394175682536987241241536798978421563683719425425863917719254836
908100504002069000710030028000007002000600700109420053060390800400000000085000107,938172564542869371716534928653917482824653719179428653267391845491785236385246197
007289001095040080001060000030078006604100009000024500100000207908000405206007013,467289351395741682821563974532978146684135729719624538143856297978312465256497813
007209500000010204009630701620590007001003000083700046790000630402900100050082000,817249563365817294249635781624598317971463825583721946798154632432976158156382479
150040009072060038000008010810009500006073080049500602031900020000207104200000007,158342769972165438463798215817629543526473981349581672731954826685237194294816357
080537040100290007200010360050728100940650000800000005003400028090081700060000403,689537241134296587275814369356728194941653872827149635713465928492381756568972413
000790450107036020000200000200800003073045600480000900060002018500067000004001530,632798451147536829895214367256879143973145682481623975369452718518367294724981536
807902000000000000002050786006520407304001090050037600700600003090100205600048100,867912354543786921912354786186529437374861592259437618721695843498173265635248179
000008002301600405027001000050410800090006370006807021013000900004200006805039007,649358712381672495527941683752413869198526374436897521213764958974285136865139247
030180000900000075000729000300064501500030080094500600060807020050002064017000003,732185946981643275645729318378264591526931487194578632463857129859312764217496853
004709006900200005000001820500080093003004010070096000050067040610003087080000302,824759136961238475735641829546182793293574618178396254352867941619423587487915362
005049800086050309000020100100436005040000600008007090001200070702160040300805200,215349867486751329973628154129436785547982631638517492861294573752163948394875216
